Transaction Set ID,Transaction Set Control Number,Transaction Set Purpose Code,Reference ID,Report Creation Date,Report Type Code,Report Start Date,Report End Date,Distributor Name,Distributor Identification Code Qualifier,Distributor Identification Code,Supplier Name,Supplier Identification Code Qualifier,Supplier Identification Code,Product Transfer Type Code,,.1,Reference ID Qualifier,Contract Number,Ship To Name,Ship To Identification Code Qualifier,Ship To Identification Code,Address Information,Address Information.1,City Name,State or Province Code,Postal Code,Quantity Qualifier,Quantity,UOM,Assigned Identification,Product/Service ID Qualifier1,Product/Service ID1,Product/Service ID Qualifier2,Product/Service ID2,Product/Service ID Qualifier3,Product/Service ID3,UOM.1,Unit Price,Basis of Unit Price Code,Amount Qualifier Code,Monetary Amount,Item Description Type,.2,Description,Number of Line Items,Number of Included Segments,Manufacturer Name
867,6940010,00,1567222,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,00014132,SWEDISH COVENANT MGMT SERVICES,11,BP7413002,5215 N.CALIFORNIA AVE STE F103,XX,CHICAGO,IL,60625,32,1,EA,,N4,42865010102,PI,4259883,MG,010102,EA,216.95,WH,1,216.95,F,,ZENPEP 10000U 100 DR,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1567227,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,60600,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1567240,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,61000,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1567441,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,60700,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1567602,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,46200,32,2,EA,,N4,42865010102,PI,4259883,MG,010102,EA,216.95,WH,1,433.9,F,,ZENPEP 10000U 100 DR,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1567655,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,00019541,VPH PHARMACY,11,FV2760963,5376 MILLER ROAD,XX,SWARTZ CREEK,MI,48473,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1567719,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,00008573,RUSH UNIVERSITY MED CEN 340B,11,AP3881528,1653 W CONGRESS PARKWAY,XX,CHICAGO,IL,60612,32,2,CT,,N4,58914008052,PI,3955812,MG,008052,CT,199.97,WH,1,399.94,F,,BENTYL 10MG/ML 5X2ML,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1567768,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,NA,KMART PHARMACY 3180-REDKEY,11,BK8617207,101 WEST LINCOLN       RT-9713,XX,MERRILLVILLE,IN,46410,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1567825,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,NA,KMART PHARMACY 3970-REDKEY,11,BK3815733,1425 E. HIGHWAY 151,XX,PLATTEVILLE,WI,53818,32,1,EA,,N4,42865010302,PI,4259909,MG,010302,EA,425.63,WH,1,425.63,F,,ZENPEP 20000U 100 DR,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1568083,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,NA,AVICENNA PHARMACY INC,11,FA3018428,10837 S. CICERO AVE  STE 110C,XX,OAK LAWN,IL,60453,32,3,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,329.01,F,,CARAFATE 1GM/10ML 414ML,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1568277,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,00010312,WELLFOUNT CORP,11,BW9635460,5751 WEST 73RD,XX,INDIANAPOLIS,IN,46278,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1568327,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,00010312,WILLIAMS BROS LTC - WASHINGTON,11,BW5784245,7 WILLIAMS BROS DRIVE,XX,WASHINGTON,IN,47501,32,6,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,658.02,F,,CARAFATE 1GM/10ML 414ML,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1568370,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,NA,WILLIAMS BROS-BLOOMINGTON RX,11,FW4467115,574 S. LANDMARK AVE,XX,BLOOMINGTON,IN,47403,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,219.34,F,,CARAFATE 1GM/10ML 414ML,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1568480,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,00008573,WALGREENS DRUG 03426 340B S/T,11,BW4264216,3610 PLAINFIELD AVE NE,XX,GRAND RAPIDS,MI,49525,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1568529,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,00008573,WALGREENS DRUG 11415 340B S/T,11,FW0552148,6840 LAKE MICHIGAN DRIVE,XX,ALLENDALE,MI,49401,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1568572,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,46100,32,1,EA,,N4,42865010302,PI,4259909,MG,010302,EA,425.63,WH,1,425.63,F,,ZENPEP 20000U 100 DR,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1568585,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,60000,32,1,EA,,N4,58914060120,PI,4898706,MG,060120,EA,569.53,WH,1,569.53,F,,PYLERA 125-140-125MG120 10D PK,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1568777,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,46200,32,3,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,329.01,F,,CARAFATE 1GM/10ML 414ML,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1569253,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,00014130,RUSH UNIVERSITY MEDICAL CTR,11,AP3881528,1653 W CONGRESS PARKWAY,XX,CHICAGO,IL,60612,32,1,EA,,N4,42865010302,PI,4259909,MG,010302,EA,425.63,WH,1,425.63,F,,ZENPEP 20000U 100 DR,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1569431,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,46500,32,3,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,329.01,F,,CARAFATE 1GM/10ML 414ML,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1569595,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,60600,32,3,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,329.01,F,,CARAFATE 1GM/10ML 414ML,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1569692,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,NA,MINI THUONG XA PHARMACY INC,11,BM1275557,1069 W. ARGYLE AVE,XX,CHICAGO,IL,60640,32,2,EA,,N4,42865010302,PI,4259909,MG,010302,EA,425.63,WH,1,851.26,F,,ZENPEP 20000U 100 DR,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1569887,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,00010312,ROCKMED LTC PHARMACY LLC,11,FR1153535,607 E STATE ROAD 59,XX,EDGERTON,WI,53534,32,3,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,329.01,F,,CARAFATE 1GM/10ML 414ML,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1569936,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,NA,DEAN CLINIC PHCY - SUN PRAIRIE,11,BD3192591,10 TOWER DR STE 300,XX,SUN PRAIRIE,WI,53590,32,3,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,329.01,F,,CARAFATE 1GM/10ML 414ML,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1570016,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,61800,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,219.34,F,,CARAFATE 1GM/10ML 414ML,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1570034,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,60000,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1570271,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,NA,KROGER PHARMACY 21347,11,BK3897014,1550 E COLLEGE,XX,NORMAL,IL,61761,32,1,EA,,N4,58914001106,PI,3922101,MG,58914,EA,30.19,WH,1,30.19,F,,AQUADEKS 60 SFG,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1570283,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,NA,PHARMACY STATION-WATERFORD,11,BT4686614,601 N. MILWAUKEE ST,XX,WATERFORD,WI,53185,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1571941,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,46900,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1572167,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,00010312,WELLFOUNT CORP,11,BW9635460,5751 WEST 73RD,XX,INDIANAPOLIS,IN,46278,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1572233,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,47300,32,1,EA,,N4,42865010302,PI,4259909,MG,010302,EA,425.63,WH,1,425.63,F,,ZENPEP 20000U 100 DR,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1572369,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,00014130,IU HEALTH ARNETT HOSP.,11,FC1113618,5165 MCCARTY LANE,XX,LAFAYETTE,IN,47905,32,1,CT,,N4,58914008052,PI,3955812,MG,008052,CT,199.97,WH,1,199.97,F,,BENTYL 10MG/ML 5X2ML,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1572634,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,00014130,"COMMUNITY HOSPITAL SOUTH, INC",11,BC2095710,1402 E COUNTY LINE RD,XX,INDIANAPOLIS,IN,46227,32,1,CT,,N4,58914008052,PI,3955812,MG,008052,CT,199.97,WH,1,199.97,F,,BENTYL 10MG/ML 5X2ML,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1572738,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,00014126,PROF OFFICE BLDG PHCY OWN USE,11,AP3881528,1653 W CONGRESS PARKWAY,XX,CHICAGO,IL,60612,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,219.34,F,,CARAFATE 1GM/10ML 414ML,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1573088,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,NA,LUTHERAN MEDICAL PARK PHARMACY,11,BI4731560,7950 WEST JEFFERSON BLVD,XX,FORT WAYNE,IN,46804,32,1,EA,,N4,42865010402,PI,4525788,MG,010402,EA,115.03,WH,1,115.03,F,,ZENPEP 3000U 100 DR,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1573128,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,NA,FRANCISCAN ST MARG HTH-HAMMOND,11,BS3002196,5454 HOHMAN AVE,XX,HAMMOND,IN,46320,32,4,CT,,N4,58914008052,PI,3955812,MG,008052,CT,199.97,WH,1,799.88,F,,BENTYL 10MG/ML 5X2ML,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1573186,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,00014130,WM. BEAUMONT HOSPITAL,11,AW3068978,3601 W. 13 MILE ROAD,XX,ROYAL OAK,MI,48073,32,3,EA,,N4,42865010302,PI,4259909,MG,010302,EA,425.63,WH,1,1276.89,F,,ZENPEP 20000U 100 DR,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1573421,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,00014130,IU HEALTH WHITE MEMORIAL,11,FI2576481,720 SOUTH SIXTH STREET,XX,MONTICELLO,IN,47960,32,1,CT,,N4,58914008052,PI,3955812,MG,008052,CT,199.97,WH,1,199.97,F,,BENTYL 10MG/ML 5X2ML,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1573479,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,47000,32,3,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,329.01,F,,CARAFATE 1GM/10ML 414ML,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1573520,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,46100,32,2,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,1418.32,F,,CANASA 1000MG 30 RECTAL,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1573775,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,NA,OPTIMED PHARMACY,11,BM4108420,1000 OAKLAND DR,XX,KALAMAZOO,MI,49008,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1573810,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,00014132,LINDEN GROVE PHARMACY,11,BL4671904,13700 W. NATIONAL AVE.,XX,NEW BERLIN,WI,53151,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,219.34,F,,CARAFATE 1GM/10ML 414ML,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1573854,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,00008573,IU HLTH OWN USE METHT340B S/T,11,BC7101962,1801 NORTH SENATE BLVD STE 105,XX,INDIANAPOLIS,IN,46202,32,1,EA,,N4,58914060120,PI,4898706,MG,060120,EA,569.53,WH,1,569.53,F,,PYLERA 125-140-125MG120 10D PK,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1574033,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,00014130,SILVER CROSS HOSPITAL PHARMACY,11,FS3982849,1900 SILVER CROSS BLVD,XX,NEW LENOX,IL,60451,32,5,CT,,N4,58914008052,PI,3955812,MG,008052,CT,199.97,WH,1,999.85,F,,BENTYL 10MG/ML 5X2ML,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1574521,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,00008573,SPECTRUM HLTH BLODGETT 340B-FR,11,AB2730566,1840 WEALTHY STREET SE,XX,GRAND RAPIDS,MI,49506,32,1,CT,,N4,58914008052,PI,3955812,MG,008052,CT,199.97,WH,1,199.97,F,,BENTYL 10MG/ML 5X2ML,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1574732,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,00008573,WALGREENS DRUG 04413 340B S/T,11,BW5612090,6790 CASCADE RD SE,XX,GRAND RAPIDS,MI,49546,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1574833,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,NA,LARMOURS DRUG LLC,11,FL0675883,106 SOUTH CAPITAL AVENUE,XX,ATHENS,MI,49011,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1574903,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,NA,AGNESIAN PHARMACY,11,BA8612322,904 WEST MAIN STREET,XX,WAUPUN,WI,53963,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,219.34,F,,CARAFATE 1GM/10ML 414ML,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1575091,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,NA,DEAN CLINIC PHCY- JANESVILLE E,11,BD4447492,3200 E RACINE STREET SUITE 300,XX,JANESVILLE,WI,53546,32,9,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,987.03,F,,CARAFATE 1GM/10ML 414ML,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1575187,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,NA,HAYEKS SHOREWOOD PHCY INC,11,AH3928251,4001 NORTH DOWNER AVE.,XX,MILWAUKEE,WI,53211,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,219.34,F,,CARAFATE 1GM/10ML 414ML,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1575243,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,NA,RICHLAND VILLAGE DRUG INC,11,AR9074585,8900 GULL RD,XX,RICHLAND,MI,49083,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1575671,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,00008573,IN.UNIV.HLTH DBA UNIV 340B S/T,11,BC7101847,550 NORTH UNIV BLVD. RM 1425,XX,INDIANAPOLIS,IN,46202,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1575740,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,46500,32,3,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,329.01,F,,CARAFATE 1GM/10ML 414ML,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1575929,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,NA,SKYWALK PHARMACY NEW BERLIN,11,FS4704967,4855 SOUTH MOORLAND RD.,XX,NEW BERLIN,WI,53151,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,219.34,F,,CARAFATE 1GM/10ML 414ML,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1575929,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,NA,SKYWALK PHARMACY NEW BERLIN,11,FS4704967,4855 SOUTH MOORLAND RD.,XX,NEW BERLIN,WI,53151,32,8,EA,,N4,42865010002,PI,4259875,MG,010002,EA,109.75,WH,1,878,F,,ZENPEP 5000U 100 DR,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1576412,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,49200,32,9,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,987.03,F,,CARAFATE 1GM/10ML 414ML,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1576458,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,47800,32,1,EA,,N4,42865010202,PI,4259891,MG,010202,EA,313.34,WH,1,313.34,F,,ZENPEP 15000U 100 DR,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1576512,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,NA,KMART PHARMACY 7733-REDKEY,11,AK8957574,2355 U.S. 23 SOUTH,XX,ALPENA,MI,49707,32,7,EA,,N4,42865010302,PI,4259909,MG,010302,EA,425.63,WH,1,2979.41,F,,ZENPEP 20000U 100 DR,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1576737,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,47100,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,219.34,F,,CARAFATE 1GM/10ML 414ML,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1576767,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,48300,32,1,EA,,N4,58914000510,PI,4786885,MG,000510,EA,455.94,WH,1,455.94,F,,ULTRESA 46000-23000-46000U 100,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1576798,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,47800,32,2,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,1418.32,F,,CANASA 1000MG 30 RECTAL,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1577029,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,00010312,WILLIAMS BROS LTC - WASHINGTON,11,BW5784245,7 WILLIAMS BROS DRIVE,XX,WASHINGTON,IN,47501,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,219.34,F,,CARAFATE 1GM/10ML 414ML,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1577042,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,60300,32,2,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,1418.32,F,,CANASA 1000MG 30 RECTAL,427,4639,FAMILY DRUGSTORE INC (OTC)
867,6940010,00,1577094,20141004,SS,20140927,20141003,AURORA,11,RW0231908,ACTAVIS - APTALIS,91,015719047,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,49500,32,4,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,2836.64,F,,CANASA 1000MG 30 RECTAL,427,4639,FAMILY DRUGSTORE INC (OTC)
