Transaction Set ID,Transaction Set Control Number,Transaction Set Purpose Code,Reference ID,Report Creation Date,Report Type Code,Report Start Date,Report End Date,Distributor Name,Distributor Identification Code Qualifier,Distributor Identification Code,Product Transfer Type Code,,.1,Reference ID Qualifier,Contract Number,Ship To Name,Ship To Identification Code Qualifier,Ship To Identification Code,Address Information,Address Information.1,City Name,State or Province Code,Postal Code,Quantity Qualifier,Quantity,UOM,Assigned Identification,Product/Service ID Qualifier1,Product/Service ID1,Product/Service ID Qualifier2,Product/Service ID2,Product/Service ID Qualifier3,Product/Service ID3,UOM.1,Unit Price,Basis of Unit Price Code,Amount Qualifier Code,Monetary Amount,Item Description Type,.2,Description,Number of Line Items,Number of Included Segments,Manufacturer Name
867,6940016,00,4577555,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,00014130,JONES REGIONAL MEDICAL CENTER,11,AA4019560,1795 HIGHWAY 64 EAST,XX,ANAMOSA,IA,522050000,32,1,CT,,N4,58914008052,PI,3955812,MG,008052,CT,199.97,WH,1,199.97,F,,BENTYL 10MG/ML 5X2ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4578031,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,00014130,UOF KS HOS INPATIENT,11,AU1310971,"2015 W 39TH, KU HOSP AUTH",XX,KANSAS CITY,KS,661600000,32,2,EA,,N4,42865010302,PI,4259909,MG,010302,EA,425.63,WH,1,851.26,F,,ZENPEP 20000U 100 DR,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4578090,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,NA,DILLON PHARMACY #0097 RX,11,FD4055148,3200 PLAZA EAST DRIVE,XX,HUTCHINSON,KS,675020000,32,1,EA,,N4,42865010502,PI,4525796,MG,010503,EA,526.7,WH,1,526.7,F,,ZENPEP 25000U 100 DR,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4578368,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,NA,BROADLAWNS MED CTR OP WAC,11,BB6317451,1801 HICKMAN RD.,XX,DES MOINES,IA,503140000,32,4,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,438.68,F,,CARAFATE 1GM/10ML 414ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4578389,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,00000107,FM4621 22ND MEDGP/SGSLA,11,AU4281731,57950 LEAVENWORTH ST STE 321,XX,MCCONNELL AIR FORCE,KS,672210000,32,4,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,438.68,F,,CARAFATE 1GM/10ML 414ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4579090,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,NA,FAMILY PHARMACY #4,11,AF2061492,"18192 BUSINESS 13, STE A",XX,BRANSON WEST,MO,657370000,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,219.34,F,,CARAFATE 1GM/10ML 414ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4579158,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,00012654,VILLAGE PHARMACY INC.,11,AV9270997,300 SOUTH  1ST AVENUE,XX,HASTINGS,NE,689010000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4579197,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,NA,WILKINSON PHARMACY,11,BW3796995,2017 S. GARRISON,XX,CARTHAGE,MO,648360000,32,1,EA,,N4,58914001106,PI,3922101,MG,58914,EA,30.19,WH,1,30.19,F,,AQUADEKS 60 SFG,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4579261,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,NA,UNIV OF KS WESTWOOD OP WAC,11,FU0399318,2330 SHAWNEE MISSION PARKWAY,XX,WESTWOOD,KS,662050000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4579265,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,00010312,MEDICAP LTC VTL CRE CLS DR GRX,11,FM0075932,404 E EUCLID,XX,INDIANOLA,IA,501250000,32,3,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,329.01,F,,CARAFATE 1GM/10ML 414ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4579270,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,00008573,UNIV OF KS WESTWOOD 340B OP,11,FU0399318,2330 SHAWNEE MISSION PARKWAY,XX,WESTWOOD,KS,662050000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4579283,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,NA,FAMILY PHARMACY INC,11,BF9290230,3202 S. INDIANA AVE,XX,JOPLIN,MO,648040000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4579383,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,00010312,GENOA HEALTHCARE MO-LEES SUMMI,11,FG1102463,901 NE INDEPENDENCE AVE,XX,LEES SUMMIT,MO,640860000,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,219.34,F,,CARAFATE 1GM/10ML 414ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4579579,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,NA,MEDICINE SHOPPE #1336  MASTIN,11,AW7783120,10410 MASTIN ST,XX,OVERLAND PARK,KS,662120000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4579934,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,00012654,PRESTON PHARMACY,11,BP8538552,"2622 WEST CENTRAL,  SUITE 302",XX,WICHITA,KS,672030000,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,219.34,F,,CARAFATE 1GM/10ML 414ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4579940,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,00008573,AUBURN PHARMACY 340B S/T,11,BB3115474,429 NORTH MAPLE,XX,GARNETT,KS,660320000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4579947,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,NA,FRED'S PHARMACY #2806 RX,11,BF3598438,3303 W MAIN PLACE,XX,RUSSELLVILLE,AR,728010000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4579966,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,00010312,YOUR HOMETOWN PHARMACY,11,FY2451881,2227 THURSTON CIRCLE,XX,BELLEVUE,NE,680050000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4580136,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,00010312,YOUR HOMETOWN PHARMACY,11,FY2451881,2227 THURSTON CIRCLE,XX,BELLEVUE,NE,680050000,32,1,EA,,N4,58914011210,PI,4730636,MG,300879,EA,243.1,WH,1,243.1,F,,VIOKACE 39150-10440-39150U 100,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4580168,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,00013230,DEPOT DRUG,11,AU1907356,221 S JEFFERS STE 2,XX,NORTH PLATTE,NE,691010000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4580266,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,00012654,AUBURN LTC EDI,11,FA2162434,1011 BAPTISTE DRIVE,XX,PAOLA,KS,660710000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4580397,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,NA,PRICE CHOPPER RX #39,11,BP8268129,12010 WEST 63RD ST,XX,SHAWNEE,KS,662160000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4580459,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,NA,PRICE CHOPPER RX #21,11,BP3076115,500 NE BARRY ROAD,XX,KANSAS CITY,MO,641550000,32,3,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,329.01,F,,CARAFATE 1GM/10ML 414ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4580847,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,00019541,PRESCRIPTION SOLUTION-OVERLAND,11,BP9587847,"6800 W 115TH ST,  STE 600",XX,OVERLAND PARK,KS,662110000,32,1,EA,,N4,42865010502,PI,4525796,MG,010503,EA,526.7,WH,1,526.7,F,,ZENPEP 25000U 100 DR,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4581923,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,00010312,COMMUNITY PHARMACY SERVICES,11,FC0236592,21689 NORTHSTAR DRIVE STE 202,XX,GRETNA,NE,680280000,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,219.34,F,,CARAFATE 1GM/10ML 414ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4581926,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,NA,FAMILY PHARMACY #12,11,BF8725004,"14974 US. HWY 160, PO BOX 1175",XX,FORSYTH,MO,656530000,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,219.34,F,,CARAFATE 1GM/10ML 414ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4582181,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,00008573,NE MED CTR CLINIC PHCY-340BOP,11,BU5603661,989200 NEBRASKA MED CTR,XX,OMAHA,NE,681980000,32,5,EA,,N4,58914001106,PI,3922101,MG,58914,EA,30.19,WH,1,150.95,F,,AQUADEKS 60 SFG,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4582181,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,00008573,NE MED CTR CLINIC PHCY-340BOP,11,BU5603661,989200 NEBRASKA MED CTR,XX,OMAHA,NE,681980000,32,10,EA,,N4,42865010302,PI,4259909,MG,010302,EA,425.63,WH,1,4256.3,F,,ZENPEP 20000U 100 DR,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4582367,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,NA,ANDOVER DRUG,11,FA4278633,307 W HWY 54 SUITE 200,XX,ANDOVER,KS,670020000,32,5,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,548.35,F,,CARAFATE 1GM/10ML 414ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4582492,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,NA,LANGSTON DRUG STORE - CST,11,BL8724684,1202 E MAIN,XX,VAN BUREN,AR,729560000,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,219.34,F,,CARAFATE 1GM/10ML 414ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4582649,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,NA,MEDICAP #8095 GRX ELDORA,11,FG0789543,1602 EDGINGTON AVE PO BOX 551,XX,ELDORA,IA,506270000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4582649,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,NA,MEDICAP #8095 GRX ELDORA,11,FG0789543,1602 EDGINGTON AVE PO BOX 551,XX,ELDORA,IA,506270000,32,1,EA,,N4,42865010002,PI,4259875,MG,010002,EA,109.75,WH,1,109.75,F,,ZENPEP 5000U 100 DR,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4582668,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,NA,DILLON PHARMACY #0036 RX,11,AD1631983,1320 NORTH MAIN STREET,XX,MCPHERSON,KS,674600000,32,1,EA,,N4,58914011210,PI,4730636,MG,300879,EA,243.1,WH,1,243.1,F,,VIOKACE 39150-10440-39150U 100,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4582697,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,NA,"GREENHAW PHARMACY, INC",11,FG1210741,508 S ASH PO BOX 188,XX,HILLSBORO,KS,670630000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4582745,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,NA,MEDICAP #8051 GRX AUDUBON,11,FG4417374,316 BROADWAY,XX,AUDUBON,IA,500250000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4582892,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,NA,GLOBE REXALL DRUG STORE INC,11,AG3977747,424 E STREET,XX,FAIRBURY,NE,683520000,32,1,EA,,N4,58914021460,PI,3922127,MG,589140,EA,20.9,WH,1,20.9,F,,AQUADEKS 60ML PED BCHRY,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4582931,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,NA,DILLON PHARMACY #0049 RX,11,BD4926917,"10222 WEST 21ST, NORTH",XX,WICHITA,KS,672050000,32,1,EA,,N4,58914030180,PI,4768198,MG,030180,EA,410.11,WH,1,410.11,F,,RECTIV 0.4% 30GM,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4583196,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,00008573,CHILDRENS MERCY O/P 340B,11,FT2046375,2401 GILLHAM ROAD,XX,KANSAS CITY,MO,641080000,32,2,EA,,N4,58914021460,PI,3922127,MG,589140,EA,20.9,WH,1,41.8,F,,AQUADEKS 60ML PED BCHRY,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4583198,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,NA,AUBURN PHARMACY/LEAWOOD-EDI,11,FA1308382,13351 MISSION RD,XX,LEAWOOD,KS,662090000,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4583356,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,NA,FRED'S PHARMACY #2806 RX,11,BF3598438,3303 W MAIN PLACE,XX,RUSSELLVILLE,AR,728010000,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,252.24,F,,CARAFATE 1GM/10ML 414ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4583379,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,00010312,FAMILY PHARMACY #10,11,BF7799426,"1142 W JACKSON ST, PO BOX 949",XX,OZARK,MO,657210000,32,1,EA,,N4,58914060120,PI,4898706,MG,060120,EA,609.4,WH,1,609.4,F,,PYLERA 125-140-125MG120 10D PK,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4583551,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,00010312,YOUR HOMETOWN PHARMACY,11,FY2451881,2227 THURSTON CIRCLE,XX,BELLEVUE,NE,680050000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,126.12,F,,CARAFATE 1GM/10ML 414ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4583682,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,00010312,COMMUNITY PHARMACY SERVICES,11,FC0236592,21689 NORTHSTAR DRIVE STE 202,XX,GRETNA,NE,680280000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,126.12,F,,CARAFATE 1GM/10ML 414ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4584711,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,00013222,UNIVERSITY OF NEBRASKA MC HOSP,11,BU5603659,981090 NEBRASKA MED CTR,XX,OMAHA,NE,681980000,32,4,EA,,N4,42865010302,PI,4259909,MG,010302,EA,425.63,WH,1,1702.52,F,,ZENPEP 20000U 100 DR,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4584713,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,00008573,UNIVERSTY OF NE HSP-340BOP S/T,11,BU5603659,981090 NEBRASKA MED CTR,XX,OMAHA,NE,681980000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,126.12,F,,CARAFATE 1GM/10ML 414ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4584998,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,00013228,BELLEVUE MEDICAL CENTER,11,FB1995224,2500 BELLEVUE MED CENTER DR,XX,BELLEVUE,NE,681230000,32,2,CT,,N4,58914008052,PI,3955812,MG,008052,CT,229.97,WH,1,459.94,F,,BENTYL 10MG/ML 5X2ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4585301,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,00014130,TRINITY MED CTR TERRACE PARK,11,BT6422062,4500 UTICA RIDGE RD,XX,BETTENDORF,IA,527220000,32,1,CT,,N4,58914008052,PI,3955812,MG,008052,CT,229.97,WH,1,229.97,F,,BENTYL 10MG/ML 5X2ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4585905,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,00010312,COMMUNITY PHARMACY SERVICES,11,FC0236592,21689 NORTHSTAR DRIVE STE 202,XX,GRETNA,NE,680280000,32,1,EA,,N4,42865010302,PI,4259909,MG,010302,EA,425.63,WH,1,425.63,F,,ZENPEP 20000U 100 DR,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4586266,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,NA,VALLEY PHARMACY INC. / W. 33RD,11,AV3982508,211 W 33RD ST,XX,KEARNEY,NE,688450000,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4586296,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,00013228,UNIVERSITY OF NEBRASKA MC HOSP,11,BU5603659,981090 NEBRASKA MED CTR,XX,OMAHA,NE,681980000,32,2,EA,,N4,58914001460,PI,4357547,MG,01460,EA,29.89,WH,1,59.78,F,,AQUADEKS 60,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4586353,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,00010312,QOL MEDS #390,11,FQ1965106,3751 W. MAIN STREET,XX,INDEPENDENCE,KS,673010000,32,1,EA,,N4,42865010002,PI,4259875,MG,010002,EA,109.75,WH,1,109.75,F,,ZENPEP 5000U 100 DR,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4586362,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,NA,MEDICAP #8095 GRX ELDORA,11,FG0789543,1602 EDGINGTON AVE PO BOX 551,XX,ELDORA,IA,506270000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,126.12,F,,CARAFATE 1GM/10ML 414ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4586598,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,NA,PRATER'S DISCOUNT PHARMACY,11,BP1832030,1711 CHEROKEE PO BOX 280,XX,SENECA,MO,648650000,32,3,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,378.36,F,,CARAFATE 1GM/10ML 414ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4586659,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,NA,MEDICAP #8269 GRX DALLASCTR,11,FG4369799,504 14TH STREET,XX,DALLAS CENTER,IA,500630000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,126.12,F,,CARAFATE 1GM/10ML 414ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4586872,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,00010312,PRESTON PHARMACY,11,BP8538552,"2622 WEST CENTRAL,  SUITE 302",XX,WICHITA,KS,672030000,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,252.24,F,,CARAFATE 1GM/10ML 414ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4586929,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,NA,DERBY DRUG,11,BD3122289,1101 N. ROCK ROAD,XX,DERBY,KS,670370000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,126.12,F,,CARAFATE 1GM/10ML 414ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4586967,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,NA,KEITHS MEDICAL PARK PHARMACY,11,BK3138080,"2115 N KANSAS, SUITE 101",XX,HASTINGS,NE,689010000,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4586979,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,NA,MEDICAP PHARMACY #8350,11,BM8351330,411 ANNEX ROAD,XX,MADRID,IA,501560000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,126.12,F,,CARAFATE 1GM/10ML 414ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4587157,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,00010312,FAMILY PHARMACY #10,11,BF7799426,"1142 W JACKSON ST, PO BOX 949",XX,OZARK,MO,657210000,32,1,EA,,N4,58914060120,PI,4898706,MG,060120,EA,609.4,WH,1,609.4,F,,PYLERA 125-140-125MG120 10D PK,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4587173,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,00010312,COMMUNITY PHARMACY SERVICES,11,FC0236592,21689 NORTHSTAR DRIVE STE 202,XX,GRETNA,NE,680280000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,126.12,F,,CARAFATE 1GM/10ML 414ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4587847,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,NA,KMART PHARMACY 4026-REDKEY,11,AK7422152,2901-5 N BELT HWY,XX,SAINT JOSEPH,MO,645060000,32,1,EA,,N4,58914001460,PI,4357547,MG,01460,EA,29.89,WH,1,29.89,F,,AQUADEKS 60,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4588104,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,00008573,KMART PHARMACY 4026 340B ST,11,AK7422152,2901-5 N BELT HWY,XX,SAINT JOSEPH,MO,645060000,32,1,EA,,N4,58914001460,PI,4357547,MG,01460,EA,29.89,WH,1,29.89,F,,AQUADEKS 60,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4588263,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,IB,,,92,NA,CARDINAL HEALTH,11,RW0263549,4875 FLORENCE STREET,XX,DENVER,CO,802380000,32,1,EA,,N4,58914001310,PI,3914850,MG,001310,EA,71.89,WH,1,71.89,F,,BENTYL 20MG 100,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4588464,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,00012654,VILLAGE PHARMACY INC.,11,AV9270997,300 SOUTH  1ST AVENUE,XX,HASTINGS,NE,689010000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,126.12,F,,CARAFATE 1GM/10ML 414ML,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4588544,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,NA,DILLON PHARMACY #0019 RX,11,BD6514865,4701 W. 6TH,XX,LAWRENCE,KS,660490000,32,2,EA,,N4,58914000310,PI,4786802,MG,000310,EA,272.25,WH,1,544.5,F,,ULTRESA 27600-13800-27600U 100,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4588602,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,00014126,UOF KS HOS INPATIENT,11,AU1310971,"2015 W 39TH, KU HOSP AUTH",XX,KANSAS CITY,KS,661600000,32,3,EA,,N4,58914078510,PI,2752160,MG,078510,EA,340,WH,1,1020,F,,URSO 250MG 100,113,1233,UNIDENTIFIED RETURNS
867,6940016,00,4588652,20141004,SS,20140927,20141003,KANSAS CITY,11,RW0191926,SS,,,DI,00010312,JMC PHARMACIES LLC,11,FH1228661,"2103 E. ROCKHURST, SUITE 108",XX,SPRINGFIELD,MO,658020000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,126.12,F,,CARAFATE 1GM/10ML 414ML,113,1233,UNIDENTIFIED RETURNS
